city,country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,data_quality,food_cost_index,transportation_cost_index,bills_cost_index,hobby_cost_index,education_cost_index,dressing_cost_index,realestate_cost_index
Olinda,Brazil,3.35,18.2,3.45,1.05,1.63,0.67,0.96,0.38,1.15,0.67,1.05,2.34,4.41,2.68,6.51,0.48,0.77,0.57,0.38,0.67,0.48,0.38,0.67,3.07,0.77,1.15,1.53,1.52,43.98,0.98,0.67,6.71,1.27,15806.41,22001.25,76.88,0.1,13.41,36.85,15.78,5.75,223.53,4598.23,16.29,26.82,54.6,43.43,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,7.9,0,22.074589028390406,93.87220421141504,77.24070470914647,100.18499910761987,95.03744834831443,86.74829260598817,103.96590058556754
Augusta,United States,12.0,47.5,7.5,3.5,5.0,4.25,2.25,1.67,0.84,2.48,2.89,3.66,7.76,12.47,12.7,4.38,1.47,3.42,4.62,2.26,1.8,1.52,1.17,9.0,2.43,2.56,7.29,1.25,43.98,2.65,1.43,30.0,1.06,20000.0,20250.0,184.66,0.15,67.5,55.0,8.33,11.25,800.0,9500.0,32.79,29.5,63.33,82.0,983.33,650.0,1433.33,1233.33,1148.15,1076.39,4087.67,5.43,1,141.55253612425528,104.97400995228297,125.52571238195276,105.52791155293762,108.77294747814852,96.63576846395362,101.60349838657244
Ad Diwaniyah,Iraq,2.76,16.81,4.17,1.83,3.5,0.89,0.46,0.2,1.0,0.78,1.13,1.43,2.56,4.13,8.69,0.85,0.93,0.89,0.48,0.6,0.51,0.48,0.52,10.0,1.52,2.26,1.5,0.56,43.98,2.0,1.59,5.02,0.35,9018.66,16534.98,66.98,0.09,58.46,21.78,13.37,5.94,106.59,750.0,17.85,27.97,30.93,23.71,220.47,167.83,330.34,196.51,767.32,351.69,507.6,7.0,0,37.59931434847892,87.09823759032727,97.72081492278966,92.04797114377733,77.5038557420112,80.23397954299583,82.9385589778887
Yola,Nigeria,1.13,13.96,4.95,1.13,0.79,2.25,0.68,0.27,1.15,0.79,1.8,1.35,9.5,7.17,11.72,2.75,1.55,2.36,2.56,1.57,1.52,1.23,0.99,8.64,1.66,2.31,6.29,1.52,43.98,2.77,1.23,17.18,1.36,23781.48,23878.49,136.25,0.14,146.32,36.85,15.78,8.37,489.58,8770.87,52.62,35.04,77.0,85.98,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,6.52,0,75.80513781815151,105.41035646632407,132.2014675283906,104.82034036602357,104.85335964626117,102.19678985437851,103.96590058556754
Piracicaba,Brazil,6.04,34.49,6.13,0.96,3.83,1.63,0.73,0.48,0.98,1.59,1.09,1.93,8.97,3.74,8.86,2.63,1.13,0.7,1.58,1.1,1.01,0.91,0.71,8.62,1.37,4.79,2.59,1.03,28.74,1.29,0.55,9.58,1.21,19638.27,23757.52,98.92,0.14,22.42,19.93,19.16,5.75,293.78,6839.87,54.92,48.81,80.95,57.0,223.53,162.85,478.98,478.98,3235.27,2341.93,435.04,8.2,0,79.94850917644091,93.37493796483452,95.6107164080032,94.99292905948113,99.6398900966491,102.2793931616539,94.07905429064972
Gujrat,Pakistan,0.67,10.51,3.58,1.79,2.12,0.97,0.22,0.18,0.49,0.26,0.64,0.89,3.58,2.16,3.95,0.89,0.44,0.54,0.22,0.19,0.23,0.16,0.29,1.34,0.67,1.36,0.98,0.2,43.98,0.67,0.14,0.89,0.65,8046.49,11287.44,73.01,0.01,11.18,4.47,13.41,1.68,29.06,301.0,8.94,5.36,22.35,22.35,111.76,55.88,167.64,111.76,216.36,146.18,156.46,15.5,0,-28.336345363222136,64.50315617026985,34.98334265589381,56.94183573450754,62.31355551540319,63.15093400327958,70.37640829588008
Bologna,Italy,17.91,71.13,8.43,5.27,5.01,1.66,2.68,1.17,1.2,2.01,2.3,3.53,14.03,10.07,16.6,1.95,1.77,2.27,2.68,1.37,1.17,1.04,0.43,6.32,1.78,2.33,5.8,1.58,37.41,5.27,1.21,27.4,2.07,26343.63,28714.56,229.79,0.24,29.83,55.29,26.66,9.48,612.49,13347.44,79.38,27.84,83.99,117.53,804.09,618.5,1533.48,1153.85,4203.27,2868.53,1678.37,2.08,1,125.66421066426642,111.56293395135677,123.39360959519217,117.84147697653331,109.27380328434829,105.83312753429352,106.53507177430579
Kakinada,India,1.41,6.14,4.61,1.47,2.46,1.35,1.52,0.18,1.15,1.61,2.19,2.35,9.5,7.17,11.72,2.75,1.55,2.36,2.56,1.57,1.52,1.23,0.99,8.64,1.66,2.31,6.29,1.52,43.98,2.77,1.23,17.18,1.34,23781.48,23878.49,136.25,0.14,146.32,36.85,15.78,8.37,489.58,8770.87,52.62,35.04,77.0,85.98,711.57,560.16,1253.98,974.08,3235.27,2341.93,552.68,6.5,0,84.25218468954782,105.35601303778991,132.2014675283906,104.82034036602357,104.85335964626117,102.19678985437851,103.96590058556754
Boise,United States,17.5,60.0,8.55,5.0,6.0,4.33,2.23,1.76,0.81,3.04,2.68,3.49,11.11,10.89,13.9,3.81,1.43,3.59,3.95,2.44,2.18,1.84,2.27,12.5,2.75,3.28,7.35,1.5,45.0,2.6,1.5,24.0,1.23,34390.0,23995.38,200.74,0.27,64.07,35.44,9.67,12.0,1325.83,15081.25,50.22,43.5,89.14,114.38,1647.08,1435.0,2473.08,2157.69,5707.5,4148.14,3833.33,5.43,1,154.75381490985683,108.17016015456953,135.8418244820066,102.74033298186413,115.41413534915573,105.96337977595287,114.65088765904021
Karamay,China,10.35,43.36,4.27,3.38,3.94,2.14,0.43,0.21,2.28,2.14,1.14,2.35,28.47,3.56,11.39,0.85,1.55,1.71,0.57,0.85,1.0,0.43,0.71,8.64,0.71,2.14,3.99,1.52,43.98,2.77,0.26,5.12,1.36,22093.47,16484.69,128.12,0.02,17.08,36.85,15.78,12.81,489.58,8770.87,113.74,56.8,85.27,127.98,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,4.9,0,79.6689026693645,93.6399266327881,62.964312414819354,110.07443904833254,104.85335964626117,113.17987287978478,103.96590058556754
Bhilwara,India,1.84,8.6,1.84,2.46,5.53,0.98,0.25,0.12,0.45,0.15,0.49,1.33,3.32,1.47,7.37,1.43,0.49,0.61,0.49,0.37,0.55,0.74,0.25,12.28,1.84,4.91,2.46,1.52,43.98,0.37,0.15,0.61,1.35,18422.64,30704.4,24.56,0.01,3.68,36.85,15.78,2.76,489.58,614.09,24.56,36.85,30.7,18.42,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,11.0,0,11.299110838484296,78.02217917469387,-1.685195552768164,91.12344341613989,86.59793732447969,82.33155663367981,103.96590058556754
Florence,Italy,15.81,63.22,9.75,5.27,4.21,1.52,2.78,1.34,1.41,1.86,2.44,3.66,16.59,10.11,19.63,2.74,2.05,2.42,2.47,1.6,1.45,1.38,0.62,6.22,1.52,2.01,6.32,1.58,36.88,4.21,1.32,31.61,2.12,28451.12,27252.49,227.08,0.13,31.04,57.3,20.02,8.96,564.81,11617.54,76.26,39.22,88.78,115.17,854.7,652.0,1738.68,1165.71,5627.0,3538.83,1491.05,1.71,1,131.75130890180836,111.70846497777416,113.64274378343441,114.04956201398676,107.76443419342229,107.94873910244587,108.36213987321409
Christchurch,New Zealand,14.11,64.14,8.34,5.77,6.41,3.46,2.23,1.96,1.82,1.51,1.95,3.89,8.59,9.34,14.6,2.77,2.13,3.16,3.09,1.82,1.76,2.74,0.99,9.62,3.49,4.44,23.67,1.8,73.9,1.92,1.99,50.03,1.78,25495.64,21045.13,111.66,0.2,49.09,39.22,11.6,12.19,774.49,8552.42,75.73,42.68,96.59,120.18,1002.99,934.84,1594.34,1395.04,3329.93,2142.28,3327.32,3.79,1,148.6766850715449,113.05452163874945,116.63058667415348,106.43216800203075,107.82906236595545,109.22930379606323,107.35705083916298
Tetouan,Morocco,1.42,12.28,4.72,2.6,2.83,1.17,0.42,0.26,0.67,0.32,1.01,1.11,3.78,4.62,8.23,0.93,0.88,0.47,0.41,0.4,0.49,0.24,0.53,7.08,1.45,1.46,3.26,0.47,9.44,0.66,0.85,3.15,1.15,27582.26,20441.13,31.16,0.19,28.04,20.07,12.07,3.23,57.61,1674.99,20.24,22.9,39.67,50.65,162.13,119.0,330.56,221.62,1275.03,920.85,280.56,3.5,1,20.564793070991,81.97977241883899,85.17819521491393,82.25412542365514,78.795893445541,86.08095952446298,85.22472051578083
Esenyurt,Turkey,3.22,24.15,3.76,2.15,2.68,1.69,0.61,0.2,0.76,0.47,1.43,1.51,6.29,4.16,8.72,0.69,1.21,0.72,0.88,0.51,0.33,0.64,0.3,8.05,1.41,2.09,1.61,1.52,32.2,0.54,0.38,3.76,1.31,40249.22,32980.55,68.33,0.07,8.83,36.85,15.78,3.76,239.82,5152.51,45.01,31.39,64.3,61.28,254.91,147.58,389.08,277.27,327.36,295.16,246.86,20.17,0,41.12559032456225,91.36492193017095,62.37099146747225,94.94067020496001,96.30174851672477,97.27957486311189,81.71639350927151
Aqtobe,Kazakhstan,6.38,31.88,4.62,0.74,1.06,1.7,0.57,0.47,0.81,0.33,0.96,0.98,5.67,3.06,5.22,1.04,1.28,1.36,2.09,0.4,0.25,0.78,0.47,4.25,0.7,1.06,1.16,0.17,7.44,1.06,0.32,3.19,0.39,11690.4,18421.24,43.13,0.14,11.48,31.88,15.78,5.31,74.39,8770.87,69.08,51.01,92.11,113.36,189.53,130.19,329.46,233.81,419.1,328.04,281.63,21.0,0,32.983914704429566,68.0799962862952,70.62662747392915,97.41351844657058,91.91740482481949,109.10697715986008,80.72934511419712
Brno,Czech Republic,7.79,34.61,6.92,1.95,2.16,2.53,1.51,1.28,0.94,1.19,1.8,1.99,9.22,6.93,10.5,1.52,1.35,1.72,2.75,0.79,0.84,1.12,0.56,5.19,0.8,1.4,5.75,1.08,23.79,2.6,1.3,10.38,1.95,23792.22,25121.88,236.71,0.16,22.65,43.15,13.23,8.65,361.8,8829.38,79.53,35.69,84.19,104.44,689.25,556.59,1141.65,910.16,5141.37,4229.77,1436.06,4.55,1,87.8319813032665,101.53494794983119,112.54396458790865,104.99905925610548,102.82252474984728,106.67601720515948,106.0436570215477
Scranton,United States,10.35,43.36,8.0,3.38,4.0,4.6,1.5,1.25,0.92,2.41,3.16,2.64,14.23,11.02,6.37,6.0,1.96,8.82,3.23,2.46,2.09,1.66,0.89,11.0,1.66,4.25,8.86,1.75,60.0,3.0,1.94,12.0,1.28,19000.0,26000.0,185.51,0.1,85.0,28.0,15.78,11.0,1800.0,7800.0,37.49,41.33,76.33,75.0,1550.0,1000.0,2500.0,1500.0,3235.27,1076.39,2178.0,4.45,0,142.10623183668082,106.9808238572122,122.68730974003584,104.80293601417674,112.98666598020726,100.19707393417222,108.10587771576263
Oxnard,United States,15.45,52.5,8.25,4.75,6.25,5.05,1.29,1.62,1.04,1.31,5.78,2.73,13.23,15.97,14.53,4.81,1.91,3.62,5.77,3.99,2.53,1.69,1.49,10.0,1.86,1.8,10.0,1.5,60.0,2.85,1.68,30.0,1.48,20669.0,26666.67,218.64,0.14,76.17,40.0,10.0,16.5,950.0,9250.0,52.5,48.75,85.0,100.0,2000.0,1878.67,4000.0,3200.0,5220.5,2857.82,4389.0,5.43,0,153.0564311941668,109.9947246259043,129.2040358067665,108.5805761165812,109.76967906178677,105.81576747379593,116.78287660599314
Modesto,United States,19.5,65.0,8.0,6.0,7.5,4.87,1.94,1.68,1.08,4.07,4.07,4.5,9.64,9.92,13.23,3.58,1.95,3.86,3.17,1.6,1.76,1.94,2.0,15.0,3.75,4.33,8.99,2.0,40.0,5.0,1.09,9.26,1.62,23000.0,25500.0,296.31,0.14,62.78,57.5,15.78,12.0,1800.0,8770.87,45.83,32.6,70.83,80.0,1387.5,1283.33,2162.5,1887.5,2960.08,2583.34,2200.0,5.95,1,161.20292580573403,106.2852842796809,131.04769298414735,114.76108806824878,113.79206083854157,99.90486321379238,110.56214649495527
Tarlac City,Philippines,2.69,15.25,4.03,0.99,1.79,1.61,0.89,0.27,1.61,1.52,1.26,1.93,8.97,3.22,6.14,2.95,1.61,2.14,1.52,1.25,0.84,0.9,1.02,4.3,0.81,1.56,2.2,0.27,8.07,0.72,0.28,2.87,1.24,19736.25,19736.25,179.42,0.18,26.91,44.86,17.94,6.28,169.7,8770.87,67.28,40.37,57.41,36.78,130.08,103.17,269.13,179.42,418.05,331.93,218.89,6.52,0,65.37984401254496,74.195676688134,112.76082106729812,105.28574051835943,97.57936770260049,97.46580849061533,78.13511573113524
Okazaki,Japan,6.7,27.92,5.55,2.98,2.61,3.35,0.89,0.86,1.23,1.49,2.23,1.64,9.68,5.06,12.25,4.84,1.86,4.17,4.84,2.98,2.05,1.49,0.89,7.07,2.08,2.23,3.72,1.52,43.98,4.84,1.23,22.34,1.15,18612.96,14518.11,120.61,0.26,33.5,36.85,15.78,8.19,241.97,16081.6,59.56,29.78,61.8,78.92,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,1.19,0,117.96135366865443,105.08150006817205,115.9200738230273,104.55193931278274,104.17715705992536,100.04013694444924,103.96590058556754
Aurora,United States,13.5,50.0,8.5,5.5,6.0,3.5,2.28,1.4,0.8,2.55,3.67,1.5,7.35,7.71,13.83,4.52,1.31,3.14,3.52,1.62,1.65,1.78,1.38,10.0,1.07,1.05,8.47,2.25,150.0,2.75,1.55,45.0,1.06,25500.0,22277.5,156.84,0.15,50.8,40.0,15.78,11.0,988.33,14400.0,50.0,43.57,71.75,101.0,1495.0,1495.0,2165.0,2165.0,1345.49,968.75,4242.0,5.04,0,130.59144641181308,114.79040634561765,118.0689844981426,109.20643138971911,113.07989238396291,103.80759688099243,107.14862261561963
Nuevo Laredo,Mexico,12.89,20.63,5.67,1.5,3.87,2.92,0.93,0.72,0.83,1.55,0.77,1.82,6.29,1.8,10.04,3.96,1.29,1.55,1.22,1.39,1.16,0.77,0.76,10.26,1.06,1.93,3.09,0.46,43.98,1.29,0.36,6.45,1.03,18822.68,19252.42,38.1,0.21,26.43,36.85,15.78,3.84,321.45,4572.45,43.82,34.38,60.16,55.01,180.49,77.35,464.12,257.84,618.83,464.12,567.26,10.33,0,82.60873838067461,87.45535051232983,89.21097083206124,95.20059479909686,97.49302166151683,96.58876922485997,82.20722810444062
London,Canada,16.68,74.11,9.63,4.45,4.45,3.4,1.85,1.4,1.7,2.21,2.73,2.69,10.85,7.99,12.81,3.28,1.12,3.01,4.0,1.78,1.8,1.97,1.36,11.12,2.39,2.96,10.67,2.22,70.41,2.87,1.48,18.53,1.39,22234.49,18462.91,129.73,0.25,59.7,29.12,26.68,11.11,963.49,17726.87,68.6,37.39,79.77,90.61,1348.08,1067.55,2559.89,1581.36,7101.66,3464.88,3446.3,4.53,1,142.99219668095725,108.50212690104044,126.10837773769563,111.89374001423901,114.33213200222386,104.81411151699892,112.86637855491769
Novi Sad,Serbia,5.83,25.14,5.39,1.97,2.24,1.52,1.47,1.17,1.06,0.58,1.71,1.88,7.92,6.15,8.13,0.97,1.43,1.56,1.55,0.78,0.56,0.52,0.53,5.39,0.84,1.19,3.23,0.58,22.65,1.26,0.67,5.39,1.58,24875.31,19800.22,145.62,0.1,23.34,27.49,8.4,3.59,254.58,4192.45,66.1,33.21,91.35,89.39,410.03,293.58,714.24,511.62,2386.71,1678.62,613.42,3.75,1,67.2982268521751,90.10031941923917,97.11752035951275,82.96741185113467,95.29615927373035,104.60316680877769,96.56996604393188
Kissimmee,United States,13.0,60.0,9.0,4.5,6.0,3.15,2.07,1.41,1.0,3.17,3.65,3.07,8.98,8.82,13.56,5.88,1.3,4.31,4.2,2.62,2.7,1.87,1.63,9.99,2.19,2.31,7.0,2.0,40.0,3.2,0.93,25.0,1.2,15000.0,20000.0,160.06,0.27,61.43,38.0,15.78,10.0,832.5,42533.33,32.75,32.14,72.14,77.14,1700.0,1333.33,2500.0,2166.67,3235.27,2341.93,2937.0,5.29,0,149.7527986011027,104.14912671298926,131.3673395930548,107.39647043896262,119.33753605320015,97.59803499767312,111.8147856508996
Youngstown,United States,17.5,54.73,6.0,2.73,4.0,4.44,2.07,1.86,0.73,1.8,4.07,1.29,9.37,12.24,8.81,4.38,1.48,4.39,4.63,2.03,1.96,1.84,1.37,9.5,2.38,2.83,7.75,0.0,0.0,5.0,1.24,20.0,1.23,29500.0,25666.67,332.5,0.3,84.0,20.67,15.78,12.25,489.58,8770.87,45.4,34.2,72.5,95.0,575.0,637.5,787.5,750.0,1184.03,968.75,2243.0,5.43,0,138.5209570811322,93.43563822837446,150.5184704777797,102.38447964796137,104.85335964626117,101.36815869210778,97.40400730464133
Huancayo,Peru,1.57,13.05,2.61,1.83,2.87,2.61,0.65,0.33,1.04,0.52,0.91,1.31,3.65,2.09,4.7,0.78,0.52,0.52,0.52,0.74,0.26,0.39,0.72,4.18,1.31,2.09,5.22,0.39,43.98,1.57,1.44,6.27,1.31,18274.38,21697.31,71.32,0.18,30.91,18.27,0.0,4.18,78.32,5221.25,43.81,28.35,71.57,68.37,234.96,130.53,391.59,261.06,1044.25,391.59,221.9,8.29,0,22.38411428259691,93.76377958377486,99.69807651650518,53.52680329781871,88.70977165464646,97.82891669482049,84.59720019747456
Iquitos,Peru,3.13,23.5,6.93,3.38,3.94,2.75,0.52,0.91,1.15,1.61,2.19,2.35,9.5,7.17,11.72,2.75,1.55,2.36,2.56,1.57,1.52,1.23,0.99,8.64,1.66,2.31,6.29,1.52,43.98,2.77,1.23,17.18,1.36,23781.48,23878.49,136.25,0.14,146.32,36.85,15.78,8.37,489.58,8770.87,52.62,35.04,77.0,85.98,711.57,560.16,1253.98,974.08,3235.27,2341.93,496.02,6.52,0,105.02288080314473,105.41035646632407,132.2014675283906,104.82034036602357,104.85335964626117,102.19678985437851,103.96590058556754
Manukau City,New Zealand,16.03,76.97,9.14,6.73,7.06,3.57,2.08,1.86,1.92,1.21,1.84,4.23,6.09,8.98,12.4,3.2,1.64,3.1,2.03,2.22,2.57,1.22,1.11,11.55,3.55,3.46,22.45,2.55,102.62,1.92,1.92,38.48,1.91,23236.63,20364.44,134.19,0.27,54.87,44.9,16.03,13.47,769.68,6414.0,62.0,48.26,99.1,124.93,641.4,481.05,1667.64,1667.64,1218.66,1058.31,3420.8,3.92,0,145.21814768488238,114.2399331484581,126.54821387811671,113.32809024531869,105.81090391906655,109.14944924166869,101.03801770246413
Vinnytsia,Ukraine,6.8,16.32,3.54,0.95,1.63,1.03,0.61,0.43,0.92,0.58,1.43,1.36,7.07,3.23,5.82,0.51,1.21,1.31,1.69,0.36,0.67,1.27,0.44,3.81,1.1,1.23,1.82,0.22,10.88,1.02,0.27,1.9,1.1,24186.85,20655.71,78.73,0.03,6.42,17.68,11.33,4.04,249.3,2357.02,40.62,29.91,67.36,77.06,290.09,215.3,512.2,353.55,1248.95,788.29,315.91,14.03,1,40.55023108943846,74.6451852164491,45.302824753733496,82.6702027337986,91.19858148943969,98.06058488399097,89.8539600740752
Latur,India,3.68,8.6,3.68,2.46,3.68,1.84,0.42,0.16,0.68,0.49,0.7,0.95,1.84,3.32,6.02,2.15,0.68,1.28,0.57,0.41,0.41,0.59,0.31,3.38,2.03,3.21,2.46,1.23,43.98,0.49,0.31,1.23,1.35,12281.76,21989.65,25.46,0.01,9.57,12.28,12.28,3.68,61.41,859.72,29.56,30.88,42.84,34.39,122.82,98.25,184.23,147.38,3235.27,2341.93,1821.19,8.0,0,27.000275913846664,80.79950855142316,14.838956834127004,78.01236470120448,74.65551764145482,88.38222092462217,86.20411241680229
Rohtak,India,5.22,13.51,5.53,2.76,3.94,1.23,0.7,0.37,0.76,0.51,1.04,0.97,4.72,4.67,13.51,1.76,0.8,1.2,0.57,0.27,0.4,1.23,0.37,3.68,1.72,2.31,5.1,0.25,9.83,0.8,0.21,0.86,1.32,11053.58,14738.11,53.22,0.01,8.29,20.47,5.53,3.07,36.85,3365.2,41.45,46.05,49.12,38.38,98.25,75.74,245.64,159.66,5032.11,354.24,233.35,9.62,0,47.14038805663581,66.57944328966622,24.732061729009615,72.2340738790372,80.51800631824482,94.5465905263026,82.40380023975392
Butuan,Philippines,1.61,16.15,2.65,0.9,1.26,1.35,0.34,0.3,1.66,0.95,0.89,1.6,5.74,3.65,8.52,1.44,0.58,1.26,1.59,2.24,2.69,1.54,0.55,5.74,0.95,0.99,2.6,0.27,0.0,0.72,0.24,2.15,1.24,14353.64,17942.05,59.21,0.1,31.09,14.35,0.0,2.69,57.41,1794.2,43.0,9.15,68.18,51.13,179.42,134.57,358.84,287.07,3235.27,2341.93,124.7,6.0,0,49.588197924517075,63.39340366974284,86.90033389556632,45.10339426829494,79.24402776788963,88.50565104434003,91.13341856843462
Mandaue City,Philippines,3.59,20.63,2.78,1.44,2.06,2.69,1.08,0.45,1.68,1.13,0.88,1.64,6.25,4.07,5.72,1.94,1.33,2.15,1.44,1.38,2.81,1.6,0.63,7.18,1.16,2.92,1.88,0.19,43.98,0.81,0.31,0.81,1.39,28187.87,17942.05,45.7,0.16,31.09,13.64,15.78,4.49,235.74,1345.65,35.88,35.88,61.9,47.85,627.97,560.16,1253.98,974.08,888.13,448.55,179.42,6.0,0,78.45878669078789,76.66810834949548,90.4162670421426,84.86123873630535,86.96642063255311,94.90942548442501,96.49906368410409
Ambon,Indonesia,3.4,43.36,3.73,0.97,3.73,2.75,0.44,0.26,1.15,1.04,0.96,1.52,8.26,4.38,9.72,2.75,1.3,1.46,1.62,2.43,3.57,0.71,0.39,32.41,1.3,3.24,2.27,0.19,9.72,0.45,1.33,1.3,1.36,42132.39,16204.77,97.23,0.32,29.17,30.79,16.2,8.91,30.79,4861.43,13.77,23.5,38.89,72.92,186.35,105.33,421.32,251.17,324.1,226.87,259.28,10.0,0,84.48672874919252,77.0729791249149,113.4832450964698,103.69837175540513,81.80993312725712,85.98864651353891,79.42326379257922
Bello,Colombia,2.52,14.69,5.35,0.94,1.68,1.12,0.84,0.51,0.72,0.46,0.42,1.21,1.26,2.73,2.73,1.56,0.48,0.42,0.7,0.42,0.82,0.52,0.51,6.92,0.66,0.84,1.57,0.57,43.98,0.95,0.9,2.52,0.51,7445.77,14182.42,33.57,0.04,22.94,14.69,15.78,3.15,41.96,5035.18,45.18,24.48,45.63,36.37,115.39,94.41,178.33,974.08,3235.27,2341.93,184.62,15.0,0,11.814533237003985,79.93201304864206,57.112294952625106,81.40079008826328,84.17604601956243,90.3303425989531,90.46874011164411
Baguio City,Philippines,3.59,13.01,2.69,3.59,1.79,1.79,0.57,0.49,1.81,1.16,1.19,1.62,4.16,3.05,4.84,1.51,1.49,1.33,0.84,0.82,0.98,0.67,0.61,4.49,1.1,2.56,2.69,0.19,17.94,0.63,0.26,1.97,1.32,36781.2,23623.7,92.24,0.13,37.68,33.19,3.81,5.2,285.58,6100.3,27.81,30.05,80.74,47.1,302.02,146.1,529.29,318.47,2093.24,1317.99,284.08,7.0,1,56.34123132363973,76.86755754478084,101.86158034344082,80.10722562699138,98.65992549646181,93.76839228643507,91.34052877729411
Keelung,Taiwan,3.44,26.18,4.91,3.27,2.95,3.05,0.96,0.72,3.6,1.84,4.19,2.43,40.09,7.34,20.04,3.36,1.95,1.95,2.42,1.6,1.37,1.76,1.25,11.46,1.54,2.06,3.44,0.98,62.19,2.29,0.79,6.04,0.93,39276.01,26184.01,87.5,0.09,12.26,62.18,39.28,9.66,507.32,6436.9,57.97,49.1,77.73,85.08,441.86,327.3,654.6,589.14,8182.5,5727.75,1047.36,1.7,0,124.35690978621831,99.69908236072332,76.14722145336356,124.30831475485408,102.97365028891296,104.9093722505074,103.12818786453732
Toyohashi,Japan,6.33,44.67,5.21,3.35,4.47,3.1,0.94,0.84,1.54,1.36,3.1,1.89,11.47,5.64,14.33,3.23,2.23,3.72,3.69,2.98,3.72,1.49,0.84,7.45,2.2,2.51,3.72,1.52,43.98,4.02,2.98,24.2,1.23,13029.07,14642.2,181.61,0.2,35.77,36.85,15.78,14.89,379.7,14890.37,51.05,35.36,74.45,124.09,521.16,446.71,1253.98,974.08,3235.27,2341.93,1821.19,2.08,0,126.71902418069105,106.9094616251814,119.46079545743558,111.932058581098,106.74211361349977,104.15094434245981,102.65822581717143
Plovdiv,Bulgaria,8.01,32.06,6.01,1.34,2.4,1.59,1.2,0.71,1.28,0.79,1.71,2.39,7.73,5.74,9.82,1.36,1.49,1.35,1.82,0.82,0.88,0.82,0.61,5.34,0.89,1.5,3.21,0.53,26.72,0.8,0.52,6.41,1.56,21953.01,21673.29,81.06,0.16,12.25,25.11,9.75,7.35,277.18,3887.17,41.15,26.46,68.39,88.36,303.73,218.76,493.0,369.91,1313.74,884.02,686.06,3.35,1,76.65572602602454,88.24200933900681,84.44668793891834,92.5358728216583,95.3610240857871,98.32623030116562,90.42327452169462
Bochum,Germany,13.17,52.69,8.32,3.69,3.16,2.42,1.98,1.45,0.97,1.4,2.1,2.47,12.07,6.13,10.89,2.5,1.68,1.96,0.94,0.73,1.15,1.09,0.8,5.26,0.74,2.04,7.59,3.0,84.3,3.48,2.0,33.19,2.32,12644.94,18967.41,214.76,0.2,31.35,22.13,7.9,12.64,149.1,8770.87,57.96,54.0,94.84,126.45,553.22,421.5,1159.12,948.37,2107.49,1896.74,1685.99,1.73,1,103.66914345043844,114.12413157783031,120.05671051297969,95.07209804429708,96.69088318123259,109.23183877441228,100.85074561435054
Az Zubayr,Iraq,3.0,12.0,6.44,5.0,4.2,0.9,0.33,0.17,1.0,0.73,1.3,1.96,3.68,3.48,11.08,1.08,1.11,1.1,0.7,0.8,0.55,0.34,0.4,10.83,1.46,4.18,1.86,1.52,43.98,1.7,2.01,10.28,0.44,23781.48,17584.03,69.13,0.08,25.21,30.0,15.78,7.0,50.0,1075.92,10.0,19.6,44.91,39.82,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,8.0,0,50.29946650124899,98.27552057232411,82.27004037779052,100.07452814494322,74.78441506081714,79.96081778312004,103.96590058556754
Al Qatif,Saudi Arabia,3.46,39.91,6.65,1.33,1.6,3.19,0.8,0.27,1.68,0.82,2.26,3.51,5.85,9.31,10.64,2.66,1.86,2.39,0.8,1.6,1.86,1.46,0.53,8.64,2.02,1.6,7.98,0.53,43.98,2.66,2.66,9.31,0.62,18622.54,18666.88,96.11,0.1,56.75,113.07,51.34,16.63,339.94,6384.87,35.91,50.41,74.49,90.01,319.24,239.43,617.03,468.76,1862.25,838.01,2068.03,3.2,0,90.92117239476478,97.2974528160293,104.99844577778255,141.70307212357895,100.16921429490682,102.16099274753736,92.60412196604175
Bauru,Brazil,3.83,18.2,5.08,0.96,2.3,1.82,1.01,0.69,0.75,1.02,0.93,1.37,8.62,3.54,7.18,1.37,0.88,0.8,0.96,1.03,0.89,0.77,0.6,5.75,1.03,1.92,1.72,0.86,55.18,2.77,1.23,17.18,1.15,25865.04,28738.94,102.02,0.14,22.03,21.55,19.16,3.83,229.91,4215.04,39.6,44.71,47.9,35.44,160.94,124.54,268.23,210.75,957.96,791.28,296.97,8.0,0,55.920682545090585,104.52586284281094,95.83247762408571,90.94116489562471,94.63328216470072,93.41902560557125,83.62295531411549
